Categoria do Produto,Quantidade em Estoque,Data da Venda,Filial,Nome do Produto,Preço do Produto (R$),ClassificaÃ§Ã£o do Produto
Alimentos,21,Indisponivel,Filial 10,Base líquida,90.18,Indisponivel
Roupas,66,Indisponivel,Filial 10,Sombra de olhos,45.56,Indisponivel
Eletrodomésticos,64,Indisponivel,Filial 6,Sombra de olhos,90.17,Indisponivel
Eletrodomésticos,12,Indisponivel,Filial 5,Lápis de sobrancelha,77.38,Indisponivel
Eletrodomésticos,31,Indisponivel,Filial 4,Base líquida,81.34,Indisponivel
Eletrodomésticos,38,Indisponivel,Filial 8,Blush em pó,8.52,Indisponivel
Roupas,61,Indisponivel,Filial 10,Base líquida,16.27,Indisponivel
Eletrônicos,12,Indisponivel,Filial 2,Pó compacto,20.61,Indisponivel
Roupas,90,Indisponivel,Filial 10,Pó compacto,30.08,Indisponivel
Roupas,9,Indisponivel,Filial 4,Base líquida,1.8,Indisponivel
Eletrônicos,65,Indisponivel,Filial 7,Máscara de cílios,54.87,Indisponivel
Eletrodomésticos,47,Indisponivel,Filial 7,Batom matte,51.36,Indisponivel
Alimentos,67,Indisponivel,Filial 9,Corretivo,94.25,Indisponivel
Alimentos,78,Indisponivel,Filial 9,Batom matte,44.81,Indisponivel
Eletrodomésticos,12,Indisponivel,Filial 10,Corretivo,26.69,Indisponivel
Eletrônicos,55,Indisponivel,Filial 8,Blush em pó,15.74,Indisponivel
Eletrodomésticos,94,Indisponivel,Filial 1,Lápis de sobrancelha,39.87,Indisponivel
Eletrodomésticos,50,Indisponivel,Filial 8,Máscara de cílios,66.75,Indisponivel
Roupas,28,Indisponivel,Filial 5,Batom matte,78.61,Indisponivel
Eletrônicos,54,Indisponivel,Filial 7,Batom matte,46.52,Indisponivel
Roupas,50,Indisponivel,Filial 2,Batom líquido,81.34,Indisponivel
Alimentos,64,Indisponivel,Filial 5,Sombra de olhos,51.02,Indisponivel
Eletrônicos,36,Indisponivel,Filial 8,Sombra de olhos,8.22,Indisponivel
Alimentos,53,Indisponivel,Filial 10,Corretivo,59.8,Indisponivel
Eletrodomésticos,30,Indisponivel,Filial 2,Delineador líquido,98.16,Indisponivel
Alimentos,2,Indisponivel,Filial 4,Batom líquido,73.12,Indisponivel
Roupas,47,Indisponivel,Filial 8,Base líquida,96.1,Indisponivel
Eletrodomésticos,85,Indisponivel,Filial 8,Base líquida,73.35,Indisponivel
Eletrodomésticos,40,Indisponivel,Filial 6,Batom matte,25.77,Indisponivel
Roupas,39,Indisponivel,Filial 6,Pó compacto,65.47,Indisponivel
Eletrônicos,14,Indisponivel,Filial 7,Lápis de sobrancelha,52.96,Indisponivel
Eletrodomésticos,4,Indisponivel,Filial 7,Pó compacto,1.38,Indisponivel
Roupas,94,Indisponivel,Filial 3,Máscara de cílios,94.8,Indisponivel
Roupas,46,Indisponivel,Filial 7,Base líquida,43.21,Indisponivel
Roupas,23,Indisponivel,Filial 1,Batom matte,67.74,Indisponivel
Alimentos,81,Indisponivel,Filial 7,Batom matte,2.55,Indisponivel
Eletrônicos,60,Indisponivel,Filial 6,Batom matte,37.8,Indisponivel
Roupas,97,Indisponivel,Filial 7,Lápis de sobrancelha,83.26,Indisponivel
Alimentos,9,Indisponivel,Filial 4,Pó compacto,71.15,Indisponivel
Alimentos,84,Indisponivel,Filial 2,Sombra de olhos,12.72,Indisponivel
Eletrônicos,4,Indisponivel,Filial 2,Batom líquido,60.29,Indisponivel
Roupas,14,Indisponivel,Filial 1,Batom líquido,6.53,Indisponivel
Eletrônicos,25,Indisponivel,Filial 5,Batom líquido,39.86,Indisponivel
Eletrônicos,94,Indisponivel,Filial 3,Batom líquido,93.89,Indisponivel
Alimentos,82,Indisponivel,Filial 1,Batom líquido,62.32,Indisponivel
Eletrodomésticos,44,Indisponivel,Filial 5,Pó compacto,73.62,Indisponivel
Eletrodomésticos,45,Indisponivel,Filial 8,Corretivo,69.02,Indisponivel
Eletrodomésticos,25,Indisponivel,Filial 8,Batom matte,79.6,Indisponivel
Eletrônicos,70,Indisponivel,Filial 2,Blush em pó,56.84,Indisponivel
Eletrodomésticos,57,Indisponivel,Filial 4,Pó compacto,89.37,Indisponivel
Alimentos,22,Indisponivel,Filial 10,Lápis de sobrancelha,48.32,Indisponivel
Eletrodomésticos,68,Indisponivel,Filial 7,Batom matte,30.91,Indisponivel
Roupas,3,Indisponivel,Filial 3,Delineador líquido,78.24,Indisponivel
Roupas,4,Indisponivel,Filial 8,Delineador líquido,97.59,Indisponivel
Alimentos,34,Indisponivel,Filial 6,Base líquida,51.29,Indisponivel
Eletrodomésticos,24,Indisponivel,Filial 7,Máscara de cílios,46.16,Indisponivel
Eletrônicos,31,Indisponivel,Filial 10,Base líquida,31.46,Indisponivel
Alimentos,42,Indisponivel,Filial 4,Máscara de cílios,83.36,Indisponivel
Eletrônicos,55,Indisponivel,Filial 9,Batom matte,19.96,Indisponivel
Alimentos,5,Indisponivel,Filial 9,Pó compacto,13.95,Indisponivel
Roupas,22,Indisponivel,Filial 5,Base líquida,37.94,Indisponivel
Eletrodomésticos,37,Indisponivel,Filial 7,Corretivo,84.36,Indisponivel
Alimentos,25,Indisponivel,Filial 8,Corretivo,76.76,Indisponivel
Alimentos,76,Indisponivel,Filial 5,Batom líquido,33.87,Indisponivel
Eletrodomésticos,81,Indisponivel,Filial 3,Corretivo,25.92,Indisponivel
Eletrônicos,41,Indisponivel,Filial 3,Lápis de sobrancelha,70.01,Indisponivel
Eletrodomésticos,29,Indisponivel,Filial 10,Delineador líquido,50.26,Indisponivel
Alimentos,26,Indisponivel,Filial 10,Corretivo,41.71,Indisponivel
Alimentos,23,Indisponivel,Filial 5,Blush em pó,82.33,Indisponivel
Roupas,45,Indisponivel,Filial 6,Base líquida,73.49,Indisponivel
Eletrônicos,53,Indisponivel,Filial 6,Blush em pó,21.45,Indisponivel
Eletrônicos,14,Indisponivel,Filial 7,Sombra de olhos,9.35,Indisponivel
Roupas,83,Indisponivel,Filial 6,Base líquida,82.18,Indisponivel
Eletrônicos,87,Indisponivel,Filial 4,Batom matte,41.68,Indisponivel
Eletrônicos,44,Indisponivel,Filial 2,Sombra de olhos,77.75,Indisponivel
Eletrodomésticos,61,Indisponivel,Filial 2,Sombra de olhos,82.1,Indisponivel
Roupas,74,Indisponivel,Filial 5,Lápis de sobrancelha,64.16,Indisponivel
Eletrodomésticos,68,Indisponivel,Filial 7,Blush em pó,29.07,Indisponivel
Eletrônicos,43,Indisponivel,Filial 10,Corretivo,2.41,Indisponivel
Alimentos,57,Indisponivel,Filial 6,Corretivo,55.17,Indisponivel
Alimentos,85,Indisponivel,Filial 10,Corretivo,45.83,Indisponivel
Eletrônicos,43,Indisponivel,Filial 5,Batom líquido,84.39,Indisponivel
Eletrodomésticos,35,Indisponivel,Filial 8,Base líquida,99.47,Indisponivel
Eletrônicos,93,Indisponivel,Filial 6,Blush em pó,86.91,Indisponivel
Roupas,92,Indisponivel,Filial 7,Máscara de cílios,45.31,Indisponivel
Roupas,10,Indisponivel,Filial 7,Base líquida,90.72,Indisponivel
Eletrônicos,20,Indisponivel,Filial 9,Delineador líquido,89.5,Indisponivel
Alimentos,28,Indisponivel,Filial 3,Máscara de cílios,25.74,Indisponivel
Eletrônicos,46,Indisponivel,Filial 4,Pó compacto,90.46,Indisponivel
Roupas,56,Indisponivel,Filial 5,Base líquida,23.28,Indisponivel
Roupas,58,Indisponivel,Filial 4,Sombra de olhos,52.03,Indisponivel
Roupas,2,Indisponivel,Filial 6,Base líquida,68.84,Indisponivel
Eletrônicos,80,Indisponivel,Filial 7,Base líquida,62.75,Indisponivel
Eletrodomésticos,79,Indisponivel,Filial 7,Blush em pó,13.82,Indisponivel
Eletrônicos,94,Indisponivel,Filial 4,Batom matte,95.84,Indisponivel
Alimentos,17,Indisponivel,Filial 6,Pó compacto,68.58,Indisponivel
Eletrodomésticos,33,Indisponivel,Filial 6,Lápis de sobrancelha,40.0,Indisponivel
Eletrodomésticos,42,Indisponivel,Filial 4,Lápis de sobrancelha,97.57,Indisponivel
Eletrodomésticos,52,Indisponivel,Filial 2,Sombra de olhos,73.97,Indisponivel
Eletrodomésticos,97,Indisponivel,Filial 1,Corretivo,6.64,Indisponivel
Eletrônicos,57,Indisponivel,Filial 3,Batom líquido,42.59,Indisponivel
Eletrodomésticos,19,Indisponivel,Filial 5,Corretivo,51.17,Indisponivel
Roupas,57,Indisponivel,Filial 9,Pó compacto,37.55,Indisponivel
Eletrônicos,28,Indisponivel,Filial 1,Lápis de sobrancelha,69.54,Indisponivel
Alimentos,93,Indisponivel,Filial 9,Corretivo,79.51,Indisponivel
Alimentos,12,Indisponivel,Filial 8,Delineador líquido,41.86,Indisponivel
Alimentos,95,Indisponivel,Filial 2,Blush em pó,22.16,Indisponivel
Eletrodomésticos,83,Indisponivel,Filial 3,Corretivo,25.45,Indisponivel
Alimentos,86,Indisponivel,Filial 7,Sombra de olhos,67.73,Indisponivel
Eletrônicos,91,Indisponivel,Filial 3,Pó compacto,97.38,Indisponivel
Eletrodomésticos,85,Indisponivel,Filial 8,Batom matte,6.1,Indisponivel
Eletrônicos,15,Indisponivel,Filial 3,Sombra de olhos,81.1,Indisponivel
Roupas,10,Indisponivel,Filial 7,Lápis de sobrancelha,51.91,Indisponivel
Eletrônicos,87,Indisponivel,Filial 5,Blush em pó,20.95,Indisponivel
Eletrônicos,94,Indisponivel,Filial 1,Pó compacto,5.18,Indisponivel
Eletrodomésticos,96,Indisponivel,Filial 1,Batom matte,14.77,Indisponivel
Eletrônicos,87,Indisponivel,Filial 10,Sombra de olhos,88.93,Indisponivel
Eletrônicos,23,Indisponivel,Filial 6,Batom matte,50.98,Indisponivel
Eletrônicos,46,Indisponivel,Filial 8,Lápis de sobrancelha,62.97,Indisponivel
Alimentos,74,Indisponivel,Filial 9,Batom matte,61.81,Indisponivel
Eletrodomésticos,80,Indisponivel,Filial 10,Corretivo,35.39,Indisponivel
Eletrônicos,61,Indisponivel,Filial 1,Corretivo,90.88,Indisponivel
Roupas,40,Indisponivel,Filial 2,Base líquida,13.87,Indisponivel
Eletrodomésticos,62,Indisponivel,Filial 7,Blush em pó,3.24,Indisponivel
Roupas,97,Indisponivel,Filial 4,Blush em pó,33.36,Indisponivel
Eletrodomésticos,90,Indisponivel,Filial 4,Batom líquido,7.58,Indisponivel
Eletrodomésticos,33,Indisponivel,Filial 5,Pó compacto,76.59,Indisponivel
Eletrodomésticos,76,Indisponivel,Filial 1,Máscara de cílios,41.72,Indisponivel
Roupas,54,Indisponivel,Filial 10,Sombra de olhos,40.09,Indisponivel
Eletrônicos,54,Indisponivel,Filial 4,Pó compacto,61.66,Indisponivel
Alimentos,30,Indisponivel,Filial 6,Base líquida,69.49,Indisponivel
Eletrônicos,41,Indisponivel,Filial 4,Sombra de olhos,84.36,Indisponivel
Eletrônicos,58,Indisponivel,Filial 7,Batom matte,10.31,Indisponivel
Eletrodomésticos,9,Indisponivel,Filial 2,Sombra de olhos,22.98,Indisponivel
Eletrônicos,8,Indisponivel,Filial 10,Corretivo,82.31,Indisponivel
Roupas,99,Indisponivel,Filial 3,Sombra de olhos,54.7,Indisponivel
Roupas,43,Indisponivel,Filial 10,Base líquida,77.63,Indisponivel
Alimentos,76,Indisponivel,Filial 7,Lápis de sobrancelha,2.31,Indisponivel
Eletrodomésticos,69,Indisponivel,Filial 9,Pó compacto,42.97,Indisponivel
Eletrodomésticos,100,Indisponivel,Filial 4,Máscara de cílios,66.9,Indisponivel
Eletrodomésticos,36,Indisponivel,Filial 1,Delineador líquido,15.93,Indisponivel
Roupas,54,Indisponivel,Filial 7,Batom líquido,93.87,Indisponivel
Eletrônicos,68,Indisponivel,Filial 7,Batom líquido,5.58,Indisponivel
Roupas,42,Indisponivel,Filial 7,Delineador líquido,42.0,Indisponivel
Alimentos,84,Indisponivel,Filial 6,Sombra de olhos,47.94,Indisponivel
Eletrônicos,94,Indisponivel,Filial 1,Lápis de sobrancelha,20.86,Indisponivel
Eletrodomésticos,47,Indisponivel,Filial 9,Blush em pó,87.62,Indisponivel
Alimentos,59,Indisponivel,Filial 10,Batom matte,99.79,Indisponivel
Alimentos,77,Indisponivel,Filial 10,Base líquida,7.8,Indisponivel
Roupas,63,Indisponivel,Filial 3,Blush em pó,28.86,Indisponivel
Alimentos,45,Indisponivel,Filial 3,Batom líquido,56.7,Indisponivel
Eletrodomésticos,42,Indisponivel,Filial 7,Blush em pó,7.53,Indisponivel
Eletrônicos,97,Indisponivel,Filial 2,Máscara de cílios,86.73,Indisponivel
Alimentos,93,Indisponivel,Filial 7,Sombra de olhos,68.15,Indisponivel
Alimentos,36,Indisponivel,Filial 2,Lápis de sobrancelha,69.6,Indisponivel
Eletrônicos,89,Indisponivel,Filial 2,Sombra de olhos,65.27,Indisponivel
Eletrodomésticos,62,Indisponivel,Filial 8,Lápis de sobrancelha,52.66,Indisponivel
Eletrônicos,49,Indisponivel,Filial 2,Corretivo,3.67,Indisponivel
Alimentos,30,Indisponivel,Filial 1,Delineador líquido,80.05,Indisponivel
Alimentos,100,Indisponivel,Filial 8,Batom líquido,84.3,Indisponivel
Roupas,72,Indisponivel,Filial 9,Batom líquido,86.73,Indisponivel
Eletrônicos,64,Indisponivel,Filial 2,Máscara de cílios,65.31,Indisponivel
Roupas,8,Indisponivel,Filial 5,Corretivo,83.24,Indisponivel
Alimentos,10,Indisponivel,Filial 10,Base líquida,29.8,Indisponivel
Roupas,88,Indisponivel,Filial 5,Base líquida,30.47,Indisponivel
Alimentos,1,Indisponivel,Filial 10,Batom matte,36.77,Indisponivel
Alimentos,1,Indisponivel,Filial 10,Corretivo,74.83,Indisponivel
Eletrodomésticos,42,Indisponivel,Filial 2,Batom matte,43.89,Indisponivel
Eletrodomésticos,66,Indisponivel,Filial 10,Batom líquido,35.41,Indisponivel
Eletrodomésticos,44,Indisponivel,Filial 6,Corretivo,73.4,Indisponivel
Roupas,9,Indisponivel,Filial 9,Pó compacto,4.01,Indisponivel
Alimentos,94,Indisponivel,Filial 4,Sombra de olhos,61.37,Indisponivel
Alimentos,23,Indisponivel,Filial 6,Batom líquido,48.82,Indisponivel
Eletrodomésticos,91,Indisponivel,Filial 8,Batom líquido,54.88,Indisponivel
Alimentos,39,Indisponivel,Filial 9,Máscara de cílios,60.12,Indisponivel
Eletrodomésticos,25,Indisponivel,Filial 7,Delineador líquido,90.41,Indisponivel
Eletrodomésticos,45,Indisponivel,Filial 1,Máscara de cílios,9.91,Indisponivel
Alimentos,35,Indisponivel,Filial 7,Corretivo,50.16,Indisponivel
Alimentos,19,Indisponivel,Filial 8,Máscara de cílios,17.48,Indisponivel
Eletrônicos,94,Indisponivel,Filial 3,Delineador líquido,77.54,Indisponivel
Eletrodomésticos,92,Indisponivel,Filial 7,Blush em pó,20.77,Indisponivel
Alimentos,92,Indisponivel,Filial 10,Delineador líquido,31.83,Indisponivel
Eletrônicos,16,Indisponivel,Filial 1,Batom matte,13.33,Indisponivel
Alimentos,68,Indisponivel,Filial 4,Lápis de sobrancelha,52.28,Indisponivel
Eletrodomésticos,93,Indisponivel,Filial 2,Blush em pó,57.98,Indisponivel
Eletrônicos,71,Indisponivel,Filial 2,Blush em pó,91.05,Indisponivel
Roupas,94,Indisponivel,Filial 4,Delineador líquido,31.43,Indisponivel
Eletrodomésticos,84,Indisponivel,Filial 10,Base líquida,75.39,Indisponivel
Alimentos,22,Indisponivel,Filial 8,Base líquida,27.17,Indisponivel
Eletrodomésticos,50,Indisponivel,Filial 1,Delineador líquido,81.12,Indisponivel
Roupas,46,Indisponivel,Filial 2,Sombra de olhos,5.09,Indisponivel
Eletrodomésticos,67,Indisponivel,Filial 6,Blush em pó,84.33,Indisponivel
Roupas,43,Indisponivel,Filial 10,Batom matte,75.49,Indisponivel
Alimentos,6,Indisponivel,Filial 7,Delineador líquido,41.04,Indisponivel
Eletrodomésticos,50,Indisponivel,Filial 5,Batom matte,25.58,Indisponivel
Eletrônicos,17,Indisponivel,Filial 8,Lápis de sobrancelha,30.32,Indisponivel
Roupas,1,Indisponivel,Filial 7,Sombra de olhos,98.94,Indisponivel
Alimentos,21,Indisponivel,Filial 1,Pó compacto,8.3,Indisponivel
Alimentos,6,Indisponivel,Filial 4,Delineador líquido,24.78,Indisponivel
Alimentos,24,Indisponivel,Filial 10,Máscara de cílios,19.11,Indisponivel
Alimentos,45,Indisponivel,Filial 10,Blush em pó,72.31,Indisponivel
Eletrodomésticos,66,Indisponivel,Filial 5,Blush em pó,79.19,Indisponivel
Alimentos,68,Indisponivel,Filial 3,Base líquida,30.07,Indisponivel
Alimentos,44,Indisponivel,Filial 5,Base líquida,25.31,Indisponivel
Roupas,70,Indisponivel,Filial 5,Pó compacto,74.18,Indisponivel
Roupas,75,Indisponivel,Filial 8,Batom matte,24.66,Indisponivel
Eletrodomésticos,34,Indisponivel,Filial 10,Delineador líquido,49.47,Indisponivel
Eletrônicos,89,Indisponivel,Filial 5,Sombra de olhos,83.11,Indisponivel
Eletrodomésticos,85,Indisponivel,Filial 6,Batom líquido,89.07,Indisponivel
Eletrônicos,43,Indisponivel,Filial 6,Sombra de olhos,34.32,Indisponivel
Roupas,52,Indisponivel,Filial 7,Sombra de olhos,77.64,Indisponivel
Alimentos,34,Indisponivel,Filial 5,Máscara de cílios,13.52,Indisponivel
Alimentos,81,Indisponivel,Filial 8,Blush em pó,9.85,Indisponivel
Eletrodomésticos,46,Indisponivel,Filial 3,Blush em pó,75.97,Indisponivel
Roupas,27,Indisponivel,Filial 1,Pó compacto,18.05,Indisponivel
Eletrodomésticos,58,Indisponivel,Filial 8,Pó compacto,68.34,Indisponivel
Roupas,98,Indisponivel,Filial 6,Base líquida,97.09,Indisponivel
Eletrônicos,14,Indisponivel,Filial 8,Base líquida,20.11,Indisponivel
Eletrônicos,42,Indisponivel,Filial 1,Delineador líquido,66.71,Indisponivel
Roupas,15,Indisponivel,Filial 9,Delineador líquido,43.51,Indisponivel
Eletrônicos,35,Indisponivel,Filial 8,Corretivo,14.14,Indisponivel
Eletrodomésticos,1,Indisponivel,Filial 4,Batom líquido,9.88,Indisponivel
Roupas,43,Indisponivel,Filial 9,Lápis de sobrancelha,38.88,Indisponivel
Alimentos,84,Indisponivel,Filial 10,Delineador líquido,51.78,Indisponivel
Eletrônicos,2,Indisponivel,Filial 1,Pó compacto,28.51,Indisponivel
Roupas,46,Indisponivel,Filial 6,Delineador líquido,96.16,Indisponivel
Eletrônicos,46,Indisponivel,Filial 7,Blush em pó,44.68,Indisponivel
Eletrodomésticos,74,Indisponivel,Filial 3,Lápis de sobrancelha,53.74,Indisponivel
Eletrônicos,39,Indisponivel,Filial 1,Corretivo,65.72,Indisponivel
Eletrodomésticos,33,Indisponivel,Filial 1,Sombra de olhos,61.78,Indisponivel
Alimentos,84,Indisponivel,Filial 6,Lápis de sobrancelha,94.67,Indisponivel
Eletrodomésticos,37,Indisponivel,Filial 10,Batom matte,41.2,Indisponivel
Roupas,40,Indisponivel,Filial 7,Batom matte,89.33,Indisponivel
Eletrônicos,52,Indisponivel,Filial 9,Corretivo,28.01,Indisponivel
Eletrônicos,96,Indisponivel,Filial 4,Base líquida,67.78,Indisponivel
Eletrônicos,49,Indisponivel,Filial 5,Pó compacto,17.15,Indisponivel
Eletrodomésticos,99,Indisponivel,Filial 2,Lápis de sobrancelha,34.4,Indisponivel
Roupas,20,Indisponivel,Filial 7,Blush em pó,88.98,Indisponivel
Eletrodomésticos,52,Indisponivel,Filial 9,Base líquida,83.79,Indisponivel
Roupas,81,Indisponivel,Filial 3,Blush em pó,77.29,Indisponivel
Eletrodomésticos,17,Indisponivel,Filial 2,Pó compacto,89.62,Indisponivel
Alimentos,74,Indisponivel,Filial 3,Delineador líquido,91.19,Indisponivel
Roupas,86,Indisponivel,Filial 4,Corretivo,30.81,Indisponivel
Eletrodomésticos,7,Indisponivel,Filial 9,Lápis de sobrancelha,52.18,Indisponivel
Eletrodomésticos,12,Indisponivel,Filial 8,Batom matte,15.8,Indisponivel
Eletrônicos,63,Indisponivel,Filial 4,Blush em pó,39.68,Indisponivel
Eletrônicos,61,Indisponivel,Filial 10,Sombra de olhos,8.11,Indisponivel
Alimentos,28,Indisponivel,Filial 6,Corretivo,29.72,Indisponivel
Eletrodomésticos,75,Indisponivel,Filial 8,Pó compacto,63.59,Indisponivel
Eletrônicos,11,Indisponivel,Filial 8,Máscara de cílios,98.14,Indisponivel
Eletrodomésticos,20,Indisponivel,Filial 2,Corretivo,37.27,Indisponivel
Alimentos,20,Indisponivel,Filial 10,Base líquida,43.38,Indisponivel
Roupas,53,Indisponivel,Filial 2,Batom matte,72.51,Indisponivel
Eletrodomésticos,35,Indisponivel,Filial 3,Sombra de olhos,5.17,Indisponivel
Eletrodomésticos,55,Indisponivel,Filial 5,Máscara de cílios,23.11,Indisponivel
Eletrônicos,88,Indisponivel,Filial 8,Corretivo,97.4,Indisponivel
Alimentos,46,Indisponivel,Filial 8,Máscara de cílios,39.73,Indisponivel
Roupas,18,Indisponivel,Filial 6,Batom líquido,58.73,Indisponivel
Alimentos,67,Indisponivel,Filial 7,Máscara de cílios,58.97,Indisponivel
Eletrônicos,66,Indisponivel,Filial 5,Pó compacto,22.8,Indisponivel
Eletrônicos,78,Indisponivel,Filial 4,Lápis de sobrancelha,36.94,Indisponivel
Eletrônicos,60,Indisponivel,Filial 10,Delineador líquido,18.33,Indisponivel
Eletrônicos,90,Indisponivel,Filial 10,Batom líquido,13.7,Indisponivel
Eletrodomésticos,31,Indisponivel,Filial 4,Corretivo,64.64,Indisponivel
Eletrônicos,7,Indisponivel,Filial 8,Lápis de sobrancelha,11.9,Indisponivel
Alimentos,28,Indisponivel,Filial 8,Base líquida,32.16,Indisponivel
Eletrodomésticos,25,Indisponivel,Filial 1,Pó compacto,16.0,Indisponivel
Roupas,56,Indisponivel,Filial 8,Sombra de olhos,52.62,Indisponivel
Eletrônicos,15,Indisponivel,Filial 1,Blush em pó,6.11,Indisponivel
Alimentos,32,Indisponivel,Filial 7,Lápis de sobrancelha,63.05,Indisponivel
Eletrônicos,52,Indisponivel,Filial 5,Batom matte,52.8,Indisponivel
Eletrodomésticos,1,Indisponivel,Filial 10,Pó compacto,6.33,Indisponivel
Eletrodomésticos,97,Indisponivel,Filial 4,Máscara de cílios,67.25,Indisponivel
Eletrônicos,5,Indisponivel,Filial 3,Base líquida,14.91,Indisponivel
Alimentos,80,Indisponivel,Filial 2,Máscara de cílios,63.79,Indisponivel
Eletrônicos,60,Indisponivel,Filial 7,Sombra de olhos,69.0,Indisponivel
Roupas,87,Indisponivel,Filial 1,Batom líquido,1.77,Indisponivel
Alimentos,64,Indisponivel,Filial 5,Batom matte,92.96,Indisponivel
Eletrônicos,64,Indisponivel,Filial 10,Blush em pó,86.13,Indisponivel
Alimentos,60,Indisponivel,Filial 2,Batom matte,39.71,Indisponivel
Alimentos,47,Indisponivel,Filial 3,Batom líquido,29.18,Indisponivel
Alimentos,55,Indisponivel,Filial 9,Sombra de olhos,76.74,Indisponivel
Alimentos,76,Indisponivel,Filial 2,Base líquida,17.74,Indisponivel
Eletrodomésticos,25,Indisponivel,Filial 2,Corretivo,93.73,Indisponivel
Eletrônicos,73,Indisponivel,Filial 2,Base líquida,49.83,Indisponivel
Roupas,84,Indisponivel,Filial 8,Lápis de sobrancelha,33.74,Indisponivel
Eletrônicos,30,Indisponivel,Filial 7,Sombra de olhos,57.22,Indisponivel
Eletrônicos,54,Indisponivel,Filial 4,Batom líquido,95.47,Indisponivel
Roupas,28,Indisponivel,Filial 7,Base líquida,52.36,Indisponivel
Eletrônicos,44,Indisponivel,Filial 9,Corretivo,4.91,Indisponivel
Roupas,5,Indisponivel,Filial 1,Sombra de olhos,88.43,Indisponivel
Alimentos,5,Indisponivel,Filial 1,Base líquida,42.9,Indisponivel
Eletrodomésticos,5,Indisponivel,Filial 3,Delineador líquido,17.48,Indisponivel
Roupas,36,Indisponivel,Filial 2,Delineador líquido,35.38,Indisponivel
Eletrodomésticos,27,Indisponivel,Filial 5,Delineador líquido,4.56,Indisponivel
Alimentos,18,Indisponivel,Filial 4,Sombra de olhos,4.69,Indisponivel
Eletrônicos,28,Indisponivel,Filial 10,Delineador líquido,2.04,Indisponivel
Alimentos,73,Indisponivel,Filial 2,Batom matte,34.64,Indisponivel
Eletrônicos,27,Indisponivel,Filial 5,Lápis de sobrancelha,8.77,Indisponivel
Roupas,78,Indisponivel,Filial 4,Máscara de cílios,37.86,Indisponivel
Roupas,31,Indisponivel,Filial 7,Base líquida,44.88,Indisponivel
Roupas,85,Indisponivel,Filial 2,Sombra de olhos,22.04,Indisponivel
Alimentos,23,Indisponivel,Filial 5,Sombra de olhos,40.0,Indisponivel
Eletrônicos,6,Indisponivel,Filial 3,Pó compacto,99.55,Indisponivel
Roupas,8,Indisponivel,Filial 5,Lápis de sobrancelha,21.22,Indisponivel
Eletrônicos,50,Indisponivel,Filial 7,Sombra de olhos,61.69,Indisponivel
Alimentos,77,Indisponivel,Filial 6,Sombra de olhos,46.77,Indisponivel
Eletrodomésticos,99,Indisponivel,Filial 8,Batom matte,1.21,Indisponivel
Eletrodomésticos,66,Indisponivel,Filial 3,Sombra de olhos,66.57,Indisponivel
Eletrônicos,91,Indisponivel,Filial 7,Base líquida,3.15,Indisponivel
Roupas,24,Indisponivel,Filial 9,Delineador líquido,6.58,Indisponivel
Eletrônicos,81,Indisponivel,Filial 2,Lápis de sobrancelha,99.33,Indisponivel
Eletrônicos,17,Indisponivel,Filial 8,Lápis de sobrancelha,98.42,Indisponivel
Alimentos,56,Indisponivel,Filial 2,Máscara de cílios,64.91,Indisponivel
Eletrônicos,100,Indisponivel,Filial 8,Batom líquido,37.99,Indisponivel
Alimentos,62,Indisponivel,Filial 2,Delineador líquido,93.85,Indisponivel
Eletrodomésticos,96,Indisponivel,Filial 9,Base líquida,1.02,Indisponivel
Eletrônicos,64,Indisponivel,Filial 7,Lápis de sobrancelha,98.07,Indisponivel
Roupas,82,Indisponivel,Filial 5,Base líquida,81.52,Indisponivel
Roupas,43,Indisponivel,Filial 7,Lápis de sobrancelha,25.51,Indisponivel
Eletrodomésticos,72,Indisponivel,Filial 7,Pó compacto,33.86,Indisponivel
Eletrodomésticos,76,Indisponivel,Filial 5,Corretivo,45.32,Indisponivel
Eletrodomésticos,53,Indisponivel,Filial 3,Batom matte,50.1,Indisponivel
Alimentos,90,Indisponivel,Filial 2,Batom matte,91.0,Indisponivel
Eletrodomésticos,5,Indisponivel,Filial 5,Batom matte,15.84,Indisponivel
Eletrônicos,2,Indisponivel,Filial 4,Delineador líquido,38.54,Indisponivel
Roupas,57,Indisponivel,Filial 6,Delineador líquido,60.97,Indisponivel
Eletrônicos,38,Indisponivel,Filial 9,Delineador líquido,79.12,Indisponivel
Alimentos,72,Indisponivel,Filial 5,Delineador líquido,14.52,Indisponivel
Eletrodomésticos,40,Indisponivel,Filial 8,Delineador líquido,28.36,Indisponivel
Roupas,87,Indisponivel,Filial 7,Batom líquido,95.78,Indisponivel
Roupas,73,Indisponivel,Filial 9,Pó compacto,90.87,Indisponivel
Eletrodomésticos,81,Indisponivel,Filial 4,Base líquida,69.62,Indisponivel
Alimentos,43,Indisponivel,Filial 1,Pó compacto,24.84,Indisponivel
Eletrodomésticos,89,Indisponivel,Filial 7,Blush em pó,86.88,Indisponivel
Eletrodomésticos,81,Indisponivel,Filial 2,Lápis de sobrancelha,41.67,Indisponivel
Eletrônicos,57,Indisponivel,Filial 10,Corretivo,19.25,Indisponivel
Eletrônicos,53,Indisponivel,Filial 4,Lápis de sobrancelha,90.32,Indisponivel
Eletrodomésticos,39,Indisponivel,Filial 4,Sombra de olhos,24.48,Indisponivel
